"","game_year","player_name","arm_angle","arm_slot","throws","pitch_name","avg_pitch_velo","avg_release_spin","height"
"6959",2017,"Jonathan Broxton",36.08,"Three-Quarters","R","Slider",87.74,2121.53,6.33
"6960",2017,"Justin Wilson",29.31,"Overhand","L","4-Seam Fastball",96.21,2492.81,6.17
"6961",2017,"Jonathan Broxton",35.4,"Three-Quarters","R","4-Seam Fastball",94.38,2170.8,6.33
"6962",2017,"Luke Gregerson",47.12,"Three-Quarters","R","Slider",81.85,2639.55,6.25
"6963",2017,"Luke Gregerson",39.25,"Three-Quarters","R","2-Seam Fastball",89.85,2412.52,6.25
"6964",2017,"Raul Alcantara",58.97,"Three-Quarters","R","Curveball",82.35,2083,6.33
"6965",2017,"Trevor Rosenthal",30.29,"Three-Quarters","R","Slider",88.56,2400.22,6.17
"6966",2017,"Tommy Kahnle",54.28,"Three-Quarters","R","Slider",87.8,2561.58,6.08
"6967",2017,"Trevor Rosenthal",30.4,"Three-Quarters","R","4-Seam Fastball",99.23,2502.47,6.17
"6968",2017,"Marc Rzepczynski",57.22,"Three-Quarters","L","Slider",84.66,2502.76,6.17
"6969",2017,"Marcus Stroman",46.33,"Three-Quarters","R","2-Seam Fastball",93.57,2292.07,5.58
"6970",2017,"Marc Rzepczynski",51.5,"Three-Quarters","L","Changeup",86.55,1796.25,6.17
"6971",2017,"Joe Kelly",43.9,"Three-Quarters","R","Changeup",90.71,2002.14,5.83
"6972",2017,"Trevor Rosenthal",29.69,"Overhand","R","Changeup",88.78,1495.14,6.17
"6973",2017,"Marc Rzepczynski",53.27,"Three-Quarters","L","Sinker",92.15,2112.77,6.17
"6974",2017,"Matt Bush",45.5,"Three-Quarters","R","2-Seam Fastball",97.71,2529.98,5.75
"6975",2017,"Matt Bush",44.12,"Three-Quarters","R","4-Seam Fastball",97.86,2597.74,5.75
"6976",2017,"AJ Ramos",58.69,"Three-Quarters","R","4-Seam Fastball",92.08,2308.24,5.83
"6977",2017,"Matt Barnes",31.06,"Three-Quarters","R","Slider",87.56,2007.11,6.33
"6978",2017,"Marcus Stroman",47.06,"Three-Quarters","R","Slider",85.98,2798.02,5.58
"6979",2017,"Dan Otero",63.93,"Three-Quarters","R","Sinker",89.56,2003.97,6.25
"6980",2017,"AJ Ramos",58.67,"Three-Quarters","R","2-Seam Fastball",93.06,2169.83,5.83
"6981",2017,"AJ Ramos",60.9,"Three-Quarters","R","Changeup",85.21,1443.56,5.83
"6982",2017,"Dan Otero",57.04,"Three-Quarters","R","4-Seam Fastball",90.03,2086.12,6.25
"6983",2017,"Matt Barnes",31.8,"Three-Quarters","R","Curveball",80.24,2085,6.33
"6984",2017,"Marcus Stroman",46.3,"Three-Quarters","R","Cutter",89.93,2635.34,5.58
"6985",2017,"Matt Barnes",29.71,"Overhand","R","4-Seam Fastball",95.15,2252.29,6.33
"6986",2017,"Marcus Stroman",44.44,"Three-Quarters","R","4-Seam Fastball",93.71,2355.79,5.58
"6987",2017,"Brandon Kintzler",30.18,"Three-Quarters","R","4-Seam Fastball",93.37,1974.31,5.83
"6988",2017,"Jared Hughes",67.77,"Three-Quarters","R","Sinker",93.28,2108.67,6.58
"6989",2017,"Koda Glover",73.61,"Side Arm","R","Sinker",96.29,2147.06,6.42
"6990",2017,"Brandon Kintzler",34.05,"Three-Quarters","R","Changeup",88.75,2139.42,5.83
"6991",2017,"Dan Otero",61.76,"Three-Quarters","R","Slider",81.62,1993.26,6.25
"6992",2017,"Brad Peacock",63.55,"Three-Quarters","R","Slider",80.09,2681.69,6.08
"6993",2017,"Brad Peacock",66.11,"Three-Quarters","R","4-Seam Fastball",92.89,2341.34,6.08
"6994",2017,"Tom Wilhelmsen",46.18,"Three-Quarters","R","Slider",86.42,2285.69,6.5
"6995",2017,"Brad Peacock",59.83,"Three-Quarters","R","Knuckle Curve",77.17,2645.3,6.08
"6996",2017,"Brad Peacock",67.77,"Three-Quarters","R","2-Seam Fastball",92.21,2302.79,6.08
"6997",2017,"Tom Wilhelmsen",46.39,"Three-Quarters","R","2-Seam Fastball",95.1,2141.62,6.5
"6998",2017,"Tony Zych",66.14,"Three-Quarters","R","Slider",80.83,2504.52,6.25
"6999",2017,"Michael Fulmer",35.36,"Three-Quarters","R","Slider",89.84,2382.6,6.25
"7000",2017,"Tony Zych",52.79,"Three-Quarters","R","4-Seam Fastball",95.18,2103.75,6.25
"7001",2017,"Brooks Pounders",53.74,"Three-Quarters","R","Changeup",85.7,1602.25,6.42
"7002",2017,"Yu Darvish",67.41,"Three-Quarters","R","4-Seam Fastball",94.42,2515.14,6.42
"7003",2017,"Michael Fulmer",49.45,"Three-Quarters","R","Changeup",87.66,1726.17,6.25
"7004",2017,"Tony Zych",53.18,"Three-Quarters","R","Sinker",94.73,2060.39,6.25
"7005",2017,"Raisel Iglesias",67.27,"Three-Quarters","R","Sinker",95.28,2413.24,6.17
"7006",2017,"Jared Hughes",67.29,"Three-Quarters","R","Slider",85.68,2225.21,6.58
"7007",2017,"Raisel Iglesias",67.83,"Three-Quarters","R","Changeup",87.81,1808.29,6.17
"7008",2017,"Yovani Gallardo",39.36,"Three-Quarters","R","Slider",88.91,2296.13,6.17
"7009",2017,"Michael Fulmer",39.13,"Three-Quarters","R","2-Seam Fastball",95.48,2065.98,6.25
"7010",2017,"Yu Darvish",69.12,"Three-Quarters","R","Slider",82.54,2655.43,6.42
"7011",2017,"Tom Wilhelmsen",45.62,"Three-Quarters","R","Changeup",89,1848.85,6.5
"7012",2017,"Yovani Gallardo",39.57,"Three-Quarters","R","Curveball",80.57,2411.5,6.17
"7013",2017,"Raisel Iglesias",52.15,"Three-Quarters","R","4-Seam Fastball",95.78,2396.98,6.17
"7014",2017,"Michael Fulmer",36.19,"Three-Quarters","R","4-Seam Fastball",95.33,2147.71,6.25
"7015",2017,"Yu Darvish",67.49,"Three-Quarters","R","2-Seam Fastball",93.9,2316.56,6.42
"7016",2017,"Brad Ziegler",121.25,"Submarine","R","Changeup",75.71,1995.82,6.33
"7017",2017,"Jeurys Familia",44.97,"Three-Quarters","R","Sinker",96.53,2174.34,6.25
"7018",2017,"Brad Ziegler",125.29,"Submarine","R","Sinker",83.13,1879.89,6.33
"7019",2017,"Yovani Gallardo",37.04,"Three-Quarters","R","2-Seam Fastball",92.01,2082.19,6.17
"7020",2017,"Jared Hughes",65.93,"Three-Quarters","R","4-Seam Fastball",93.73,2133.03,6.58
"7021",2017,"Jeurys Familia",44.69,"Three-Quarters","R","Slider",87.4,2276.66,6.25
"7022",2017,"Jeurys Familia",44.82,"Three-Quarters","R","4-Seam Fastball",97.12,2206.87,6.25
"7023",2017,"Yovani Gallardo",41.58,"Three-Quarters","R","Changeup",86.41,1862.35,6.17
"7024",2017,"Yu Darvish",68.54,"Three-Quarters","R","Cutter",89.15,2634.89,6.42
"7025",2017,"Yovani Gallardo",36.85,"Three-Quarters","R","4-Seam Fastball",92.35,2121.97,6.17
"7026",2017,"Raisel Iglesias",62.5,"Three-Quarters","R","Slider",84.01,2573.1,6.17
"7027",2017,"Bryan Mitchell",59.6,"Three-Quarters","R","4-Seam Fastball",96.2,2268.16,6.17
"7028",2017,"Bryan Mitchell",61.15,"Three-Quarters","R","Curveball",82.43,2785.59,6.17
"7029",2017,"Mike Minor",28.08,"Overhand","L","Knuckle Curve",81.37,2545.46,6.33
"7030",2017,"Bryan Mitchell",60.44,"Three-Quarters","R","Cutter",90.35,2419.47,6.17
"7031",2017,"Max Scherzer",75.12,"Side Arm","R","4-Seam Fastball",94.16,2547.57,6.25
"7032",2017,"Mike Minor",35.24,"Three-Quarters","L","Changeup",86.41,2229.8,6.33
"7033",2017,"Bryan Mitchell",62.03,"Three-Quarters","R","2-Seam Fastball",96.32,2299.23,6.17
"7034",2017,"Ian Krol",51.3,"Three-Quarters","L","2-Seam Fastball",93.37,2362,6.08
"7035",2017,"Stefan Crichton",66.8,"Three-Quarters","R","4-Seam Fastball",94.23,2261.07,6.25
"7036",2017,"Ian Krol",49.94,"Three-Quarters","L","4-Seam Fastball",93.45,2403.76,6.08
"7037",2017,"Ian Krol",53.41,"Three-Quarters","L","Slider",87.43,2343.23,6.08
"7038",2017,"Stefan Crichton",69.31,"Three-Quarters","R","Sinker",93.97,2273.52,6.25
"7039",2017,"Max Scherzer",74.34,"Side Arm","R","Changeup",84.87,1546.51,6.25
"7040",2017,"Max Scherzer",75.75,"Side Arm","R","Slider",85.09,2365.61,6.25
"7041",2017,"Brad Peacock",66.69,"Three-Quarters","R","Changeup",81.48,1885.13,6.08
"7042",2017,"Brent Suter",53.51,"Three-Quarters","L","Slider",74.27,2262.48,6.33
"7043",2017,"Max Scherzer",66.4,"Three-Quarters","R","Curveball",77.24,2480.72,6.25
"7044",2017,"Brent Suter",56,"Three-Quarters","L","4-Seam Fastball",85.73,2160.27,6.33
"7045",2017,"David Phelps",59.82,"Three-Quarters","R","4-Seam Fastball",94.65,2357.33,6.17
"7046",2017,"Yu Darvish",65.43,"Three-Quarters","R","Curveball",72.77,2488.42,6.42
"7047",2017,"Stefan Crichton",69.59,"Three-Quarters","R","Slider",82.22,2548.02,6.25
"7048",2017,"David Phelps",61.54,"Three-Quarters","R","Knuckle Curve",81.5,2590.96,6.17
"7049",2017,"Brandon McCarthy",37.31,"Three-Quarters","R","4-Seam Fastball",92.96,2255.53,6.67
"7050",2017,"Brandon McCarthy",33.11,"Three-Quarters","R","Curveball",79.8,2599.51,6.67
"7051",2017,"David Phelps",61.83,"Three-Quarters","R","2-Seam Fastball",93.8,2268.98,6.17
"7052",2017,"Yu Darvish",66.93,"Three-Quarters","R","Changeup",87.98,1693.37,6.42
"7053",2017,"Brent Suter",55.16,"Three-Quarters","L","Changeup",80.26,1830.84,6.33
"7054",2017,"Brandon McCarthy",36.24,"Three-Quarters","R","Cutter",91.3,2284.51,6.67
"7055",2017,"Eduardo Rodriguez",52.14,"Three-Quarters","R","Changeup",86.1,1949.42,6
"7056",2017,"David Phelps",62.56,"Three-Quarters","R","Cutter",90.96,2421.87,6.17
"7057",2017,"Ian Krol",56.02,"Three-Quarters","L","Curveball",77.63,2386.97,6.08
"7058",2017,"Brandon McCarthy",40.64,"Three-Quarters","R","Sinker",92.84,2198.74,6.67
"7059",2017,"Eduardo Rodriguez",56.79,"Three-Quarters","R","4-Seam Fastball",93.37,2176.07,6
"7060",2017,"Josh Smoker",43.48,"Three-Quarters","L","4-Seam Fastball",95.05,2219.58,6.08
"7061",2017,"Arodys Vizcaino",49.61,"Three-Quarters","R","4-Seam Fastball",97.76,2388.59,6
"7062",2017,"Josh Smoker",46.24,"Three-Quarters","L","Split-Finger",84.25,1656.34,6.08
"7063",2017,"Arodys Vizcaino",43.21,"Three-Quarters","R","Slider",85.7,2462.51,6
"7064",2017,"Michael Tonkin",65.15,"Three-Quarters","R","4-Seam Fastball",93.93,2403.51,6.58
"7065",2017,"Eduardo Rodriguez",52.24,"Three-Quarters","R","Cutter",86.98,2195.2,6
"7066",2017,"Mike Leake",59.84,"Three-Quarters","R","Cutter",89.26,2194.67,5.83
"7067",2017,"Josh Smoker",43.42,"Three-Quarters","L","Slider",80.21,2315.85,6.08
"7068",2017,"Mike Leake",60.3,"Three-Quarters","R","Changeup",85.61,1702.21,5.83
"7069",2017,"Randall Delgado",40.75,"Three-Quarters","R","2-Seam Fastball",94.03,2268.05,6.33
"7070",2017,"Kyle Freeland",71.61,"Side Arm","L","4-Seam Fastball",92.15,2253.93,6.33
"7071",2017,"Randall Delgado",36.42,"Three-Quarters","R","Changeup",86.79,2006.31,6.33
"7072",2017,"Kyle Freeland",72.61,"Side Arm","L","2-Seam Fastball",91.79,2217.37,6.33
"7073",2017,"Mike Leake",60.71,"Three-Quarters","R","Sinker",90.59,2027.01,5.83
"7074",2017,"Chase Whitley",21.37,"Overhand","R","Pitch Out",87.5,2165.5,6.33
"7075",2017,"Mike Leake",60.77,"Three-Quarters","R","Slider",81.75,2498.06,5.83
"7076",2017,"Kyle Freeland",72.23,"Side Arm","L","Slider",86.59,2126.73,6.33
"7077",2017,"Randall Delgado",37.38,"Three-Quarters","R","4-Seam Fastball",94.53,2351.6,6.33
"7078",2017,"Derek Holland",52.28,"Three-Quarters","L","Knuckle Curve",78.13,2031.82,6.17
"7079",2017,"Randall Delgado",31.29,"Three-Quarters","R","Curveball",80.09,2092.38,6.33
"7080",2017,"Derek Holland",55.91,"Three-Quarters","L","Slider",81.34,2141.18,6.17
"7081",2017,"Derek Holland",55.21,"Three-Quarters","L","Sinker",91.42,2163.06,6.17
"7082",2017,"Pat Neshek",90.24,"Submarine","R","Slider",82.95,2235.88,6.25
"7083",2017,"Mike Leake",56.19,"Three-Quarters","R","Knuckle Curve",78.76,2610.81,5.83
"7084",2017,"Kyle Freeland",67.47,"Three-Quarters","L","Changeup",86.94,1644.59,6.33
"7085",2017,"Pat Neshek",79.88,"Side Arm","R","Sinker",89.77,2085.36,6.25
"7086",2017,"Derek Holland",55.08,"Three-Quarters","L","4-Seam Fastball",91.67,2236.26,6.17
"7087",2017,"Eduardo Rodriguez",58.66,"Three-Quarters","R","2-Seam Fastball",92.77,2187.74,6
"7088",2017,"Tom Koehler",32.48,"Three-Quarters","R","Knuckle Curve",78.66,2441.74,6.17
"7089",2017,"Danny Coulombe",42.97,"Three-Quarters","L","Slider",85.75,2337.22,5.83
"7090",2017,"Mike Leake",59.26,"Three-Quarters","R","4-Seam Fastball",90.49,2146.6,5.83
"7091",2017,"Eduardo Rodriguez",54.67,"Three-Quarters","R","Slider",82.82,2149.27,6
"7092",2017,"Tom Koehler",36.79,"Three-Quarters","R","2-Seam Fastball",93.1,2053.25,6.17
"7093",2017,"Brandon McCarthy",40.47,"Three-Quarters","R","Changeup",88.44,2216.68,6.67
"7094",2017,"Danny Coulombe",43.06,"Three-Quarters","L","Sinker",90.62,2173.52,5.83
"7095",2017,"Joe Musgrove",47.18,"Three-Quarters","R","Changeup",83.73,1990.34,6.42
"7096",2017,"Danny Salazar",59.58,"Three-Quarters","R","4-Seam Fastball",94.92,2439.3,6
"7097",2017,"Danny Coulombe",31.64,"Three-Quarters","L","Curveball",80.17,2605.68,5.83
"7098",2017,"Joe Musgrove",47.73,"Three-Quarters","R","Slider",82.75,2480.16,6.42
"7099",2017,"Danny Salazar",61.66,"Three-Quarters","R","Changeup",86.51,1688.63,6
"7100",2017,"Mike Foltynewicz",53.1,"Three-Quarters","R","2-Seam Fastball",94.38,2207.54,6.33
"7101",2017,"Mike Foltynewicz",49.85,"Three-Quarters","R","4-Seam Fastball",94.75,2317.63,6.33
"7102",2017,"Mike Foltynewicz",44.95,"Three-Quarters","R","Curveball",78.54,2482.11,6.33
"7103",2017,"Max Scherzer",75.39,"Side Arm","R","Cutter",87.54,2443.64,6.25
"7104",2017,"Joe Musgrove",47.98,"Three-Quarters","R","4-Seam Fastball",92.41,2333.48,6.42
"7105",2017,"Mike Foltynewicz",51.1,"Three-Quarters","R","Slider",85.04,2410.02,6.33
"7106",2017,"Tom Koehler",35.26,"Three-Quarters","R","Changeup",85.46,1700.1,6.17
"7107",2017,"Danny Coulombe",37.83,"Three-Quarters","L","4-Seam Fastball",90.53,2319.33,5.83
"7108",2017,"Ivan Nova",53.01,"Three-Quarters","R","2-Seam Fastball",92.39,2160.46,6.42
"7109",2017,"Kevin Gausman",58,"Three-Quarters","R","4-Seam Fastball",94.76,2281.42,6.17
"7110",2017,"Ivan Nova",51.64,"Three-Quarters","R","4-Seam Fastball",92.97,2244.61,6.42
"7111",2017,"Danny Salazar",61.56,"Three-Quarters","R","2-Seam Fastball",94.92,2466.48,6
"7112",2017,"Danny Salazar",59.77,"Three-Quarters","R","Curveball",81.42,2803.82,6
"7113",2017,"Ivan Nova",49.87,"Three-Quarters","R","Changeup",86.75,1915.5,6.42
"7114",2017,"Zach Eflin",58.24,"Three-Quarters","R","2-Seam Fastball",92.12,2102.95,6.5
"7115",2017,"Scott Alexander",49.45,"Three-Quarters","L","Changeup",85.5,1612,6.17
"7116",2017,"Kevin Gausman",60.59,"Three-Quarters","R","Split-Finger",85.49,1806.14,6.17
"7117",2017,"Zach Eflin",58.73,"Three-Quarters","R","Changeup",86.27,1916.72,6.5
"7118",2017,"Jimmy Nelson",53.97,"Three-Quarters","R","Sinker",93.75,2056.75,6.5
"7119",2017,"John Lackey",48.82,"Three-Quarters","R","Curveball",77.75,2296.51,6.5
"7120",2017,"Jeff Samardzija",65.44,"Three-Quarters","R","2-Seam Fastball",94.28,2455.56,6.33
"7121",2017,"Jimmy Nelson",59.28,"Three-Quarters","R","Changeup",87.44,1403.95,6.5
"7122",2017,"John Lackey",50.24,"Three-Quarters","R","Changeup",83.77,1665.29,6.5
"7123",2017,"Ivan Nova",50.38,"Three-Quarters","R","Curveball",80.64,2322.23,6.42
"7124",2017,"Jimmy Nelson",56.91,"Three-Quarters","R","Slider",88.17,2472.04,6.5
"7125",2017,"John Lackey",57,"Three-Quarters","R","4-Seam Fastball",90.93,2207.28,6.5
"7126",2017,"Jeff Samardzija",63.39,"Three-Quarters","R","Cutter",90.92,2546.99,6.33
"7127",2017,"Jeff Samardzija",62.28,"Three-Quarters","R","Slider",87.74,2387,6.33
"7128",2017,"John Lackey",65.68,"Three-Quarters","R","2-Seam Fastball",89.96,2123.75,6.5
"7129",2017,"Jordan Montgomery",13.27,"Overhand","L","Changeup",83.96,1919.75,6.5
"7130",2017,"Jordan Montgomery",13.02,"Overhand","L","Curveball",79.2,2347.57,6.5
"7131",2017,"Zach Eflin",56.91,"Three-Quarters","R","Curveball",77.83,2375.64,6.5
"7132",2017,"Joe Musgrove",46.47,"Three-Quarters","R","Curveball",80.9,2526.36,6.42
"7133",2017,"John Lackey",49.38,"Three-Quarters","R","Cutter",82.79,2136.75,6.5
"7134",2017,"Jeff Samardzija",64.25,"Three-Quarters","R","4-Seam Fastball",94.41,2473.46,6.33
"7135",2017,"Jordan Montgomery",11.83,"Overhand","L","2-Seam Fastball",91.44,2239.26,6.5
"7136",2017,"Jordan Montgomery",12.21,"Overhand","L","4-Seam Fastball",91.8,2276.12,6.5
"7137",2017,"Buddy Boshers",2.82,"Overhand","L","Curveball",78.66,2355.38,6.25
"7138",2017,"Buddy Boshers",9.18,"Overhand","L","Sinker",90.48,1982.35,6.25
"7139",2017,"Jordan Montgomery",15.08,"Overhand","L","Slider",85.25,2386.3,6.5
"7140",2017,"Matt Andriese",55.39,"Three-Quarters","R","4-Seam Fastball",92.29,2397.51,6.17
"7141",2017,"Matt Andriese",50.76,"Three-Quarters","R","Curveball",80.92,2710.28,6.17
"7142",2017,"Luis Perdomo",41.48,"Three-Quarters","R","2-Seam Fastball",93.88,1939.01,6
"7143",2017,"Zach Eflin",56.15,"Three-Quarters","R","4-Seam Fastball",92.67,2204.14,6.5
"7144",2017,"Jeff Samardzija",61.8,"Three-Quarters","R","Split-Finger",86.25,1538.9,6.33
"7145",2017,"Luis Perdomo",42.94,"Three-Quarters","R","Slider",83.99,2324.44,6
"7146",2017,"Matt Andriese",59.65,"Three-Quarters","R","Changeup",86.2,2117.99,6.17
"7147",2017,"Derek Holland",55.15,"Three-Quarters","L","Changeup",83.75,2041.91,6.17
"7148",2017,"Luis Perdomo",38,"Three-Quarters","R","4-Seam Fastball",94.25,1954.14,6
"7149",2017,"Bronson Arroyo",44.62,"Three-Quarters","R","4-Seam Fastball",84.58,2014.54,6.25
"7150",2017,"Bronson Arroyo",54.31,"Three-Quarters","R","Curveball",72.19,2362.9,6.25
"7151",2017,"Matt Andriese",55.48,"Three-Quarters","R","Slider",86.42,2500.71,6.17
"7152",2017,"Mike Foltynewicz",52.07,"Three-Quarters","R","Changeup",85.47,1885.78,6.33
"7153",2017,"Jimmy Nelson",49.73,"Three-Quarters","R","4-Seam Fastball",94.14,2260.7,6.5
"7154",2017,"Andrew Triggs",82.7,"Side Arm","R","Sinker",88.97,2389.21,6.33
"7155",2017,"Jason Hammel",52.95,"Three-Quarters","R","2-Seam Fastball",91.9,2193.32,6.5
"7156",2017,"Bronson Arroyo",79.12,"Side Arm","R","Slider",73.27,2323.99,6.25
"7157",2017,"Jason Hammel",56.49,"Three-Quarters","R","Changeup",84.95,1743.73,6.5
"7158",2017,"Bronson Arroyo",43.18,"Three-Quarters","R","Cutter",84.54,2105.3,6.25
"7159",2017,"Jason Hammel",53.04,"Three-Quarters","R","Curveball",76.99,2197.82,6.5
"7160",2017,"Joe Musgrove",46.33,"Three-Quarters","R","Sinker",91.24,2182.32,6.42
"7161",2017,"Bronson Arroyo",64.61,"Three-Quarters","R","Sinker",83.39,1986.98,6.25
"7162",2017,"Andrew Triggs",84.3,"Side Arm","R","Slider",82.73,2498.3,6.33
"7163",2017,"Jason Hammel",51.92,"Three-Quarters","R","4-Seam Fastball",91.69,2186.31,6.5
"7164",2017,"Randall Delgado",37.3,"Three-Quarters","R","Slider",86.33,2158.79,6.33
"7165",2017,"Shelby Miller",63.95,"Three-Quarters","R","Cutter",88.85,2230.21,6.25
"7166",2017,"Bronson Arroyo",56.76,"Three-Quarters","R","Changeup",75.9,1491.55,6.25
"7167",2017,"Buddy Boshers",3.57,"Overhand","L","Changeup",84.69,1400,6.25
"7168",2017,"Jason Hammel",51.09,"Three-Quarters","R","Slider",83.84,2446.5,6.5
"7169",2017,"Shelby Miller",63.43,"Three-Quarters","R","2-Seam Fastball",95.07,2373,6.25
"7170",2017,"Zach Eflin",55.72,"Three-Quarters","R","Slider",86,2208.95,6.5
"7171",2017,"Kevin Gausman",59.93,"Three-Quarters","R","Slider",83.39,2308.36,6.17
"7172",2017,"Max Scherzer",80.06,"Side Arm","R","2-Seam Fastball",93.46,2517.37,6.25
"7173",2017,"Tom Koehler",36.42,"Three-Quarters","R","Slider",85.62,2210.6,6.17
"7174",2017,"Marcus Stroman",47.4,"Three-Quarters","R","Curveball",81.7,2754.99,5.58
"7175",2017,"Daniel Wright",42.03,"Three-Quarters","R","Slider",81.86,2405.05,6.17
"7176",2017,"Daniel Wright",41.7,"Three-Quarters","R","Sinker",89.59,2255.96,6.17
"7177",2017,"Andrew Triggs",79.46,"Side Arm","R","4-Seam Fastball",88.56,2411.38,6.33
"7178",2017,"Daniel Wright",38.73,"Three-Quarters","R","4-Seam Fastball",90.17,2314.15,6.17
"7179",2017,"Jimmy Nelson",59.14,"Three-Quarters","R","Knuckle Curve",84.39,2487.59,6.5
"7180",2017,"Daniel Wright",42.29,"Three-Quarters","R","Changeup",83.58,1966.73,6.17
"7181",2017,"Andrew Triggs",81.95,"Side Arm","R","Curveball",75.39,2588.81,6.33
"7182",2017,"Daniel Wright",39.44,"Three-Quarters","R","Curveball",74.47,2549.85,6.17
"7183",2017,"Shelby Miller",56.08,"Three-Quarters","R","4-Seam Fastball",93.92,2341.92,6.25
"7184",2017,"Shelby Miller",54.52,"Three-Quarters","R","Curveball",78.11,2291.65,6.25
"7185",2017,"Kyle Gibson",35.96,"Three-Quarters","R","2-Seam Fastball",91.29,2029.8,6.5
"7186",2017,"Kyle Gibson",41.51,"Three-Quarters","R","Slider",83.69,2450.62,6.5
"7187",2017,"Tom Koehler",33.13,"Three-Quarters","R","4-Seam Fastball",92.53,2084.94,6.17
"7188",2017,"Kyle Gibson",40.03,"Three-Quarters","R","Curveball",78.9,2358.87,6.5
"7189",2017,"Kyle Gibson",42.92,"Three-Quarters","R","Changeup",82.92,1689.72,6.5
"7190",2017,"Danny Salazar",61.22,"Three-Quarters","R","Slider",85.91,2350.76,6
"7191",2017,"Kyle Gibson",34.28,"Three-Quarters","R","4-Seam Fastball",91.69,2148.81,6.5
"7192",2017,"Luis Perdomo",41.99,"Three-Quarters","R","Split-Finger",86.6,1418.53,6
"7193",2017,"Jeff Samardzija",60.22,"Three-Quarters","R","Knuckle Curve",80.33,2381.49,6.33
"7194",2017,"Brian Duensing",58.44,"Three-Quarters","L","Slider",80.8,2563.94,6
"7195",2017,"Francisco Rodriguez",31.11,"Three-Quarters","R","Changeup",83.45,1740.93,6
"7196",2017,"Francisco Rodriguez",36.64,"Three-Quarters","R","Curveball",74.61,2673.75,6
"7197",2017,"Francisco Rodriguez",34.93,"Three-Quarters","R","4-Seam Fastball",88.53,2103.63,6
"7198",2017,"Brian Duensing",53.6,"Three-Quarters","L","Curveball",71.86,2502.43,6
"7199",2017,"Jim Johnson",25.64,"Overhand","L","2-Seam Fastball",93.55,2207.37,5.92
"7200",2017,"Jim Johnson",30.65,"Three-Quarters","L","Curveball",79.38,2167.83,5.92
"7201",2017,"AJ Ramos",60.89,"Three-Quarters","R","Slider",79.71,2632.05,5.83
"7202",2017,"Jim Johnson",20.93,"Overhand","L","4-Seam Fastball",93.39,2254.76,5.92
"7203",2017,"Jeanmar Gomez",61.55,"Three-Quarters","R","Sinker",90.68,2021.29,6.25
"7204",2017,"Jeanmar Gomez",64.32,"Three-Quarters","R","Changeup",83.74,1387.66,6.25
"7205",2017,"AJ Ramos",59.81,"Three-Quarters","R","Curveball",74.56,2643.75,5.83
"7206",2017,"Justin Wilson",31.25,"Three-Quarters","L","Cutter",92.03,2508.48,6.17
"7207",2017,"Jeanmar Gomez",61.67,"Three-Quarters","R","Slider",84.36,2031.9,6.25
"7208",2017,"Aroldis Chapman",28.83,"Overhand","L","Changeup",88.31,1948.8,6.33
"7209",2017,"Junichi Tazawa",41.16,"Three-Quarters","R","4-Seam Fastball",92.83,2309.59,5.92
"7210",2017,"Jeanmar Gomez",55.66,"Three-Quarters","R","4-Seam Fastball",90.99,2031.89,6.25
"7211",2017,"Justin Grimm",32.22,"Three-Quarters","R","Slider",84.8,2374.6,6.25
"7212",2017,"Junichi Tazawa",34.75,"Three-Quarters","R","Forkball",87.25,1653.2,5.92
"7213",2017,"Justin Grimm",31,"Three-Quarters","R","2-Seam Fastball",93.83,2130.27,6.25
"7214",2017,"Seunghwan Oh",58.37,"Three-Quarters","R","Curveball",75.15,2427.83,5.83
"7215",2017,"Zach McAllister",68.76,"Three-Quarters","R","4-Seam Fastball",94.86,2183.94,6.5
"7216",2017,"Zach McAllister",65.29,"Three-Quarters","R","Curveball",80.1,2342.66,6.5
"7217",2017,"Arodys Vizcaino",52.31,"Three-Quarters","R","Changeup",90,2002.62,6
"7218",2017,"Alex Wilson",30.56,"Three-Quarters","R","Slider",87.7,2532.38,6
"7219",2017,"Zach McAllister",69.3,"Three-Quarters","R","2-Seam Fastball",94.43,2167.47,6.5
"7220",2017,"Robert Stephenson",39.86,"Three-Quarters","R","Slider",84.87,2467.64,6.25
"7221",2017,"Zach McAllister",64.24,"Three-Quarters","R","Cutter",86,2237,6.5
"7222",2017,"Jorge De La Rosa",53.54,"Three-Quarters","L","Cutter",86.13,2022.14,6.08
"7223",2017,"Edubray Ramos",39.53,"Three-Quarters","R","Slider",82.86,2675.16,6
"7224",2017,"Michael Ynoa",68.08,"Three-Quarters","R","Slider",86.89,2278.58,6.58
"7225",2017,"Edubray Ramos",46.11,"Three-Quarters","R","4-Seam Fastball",94.38,2562.62,6
"7226",2017,"Michael Ynoa",68.04,"Three-Quarters","R","2-Seam Fastball",92.79,2216.4,6.58
"7227",2017,"Brad Ziegler",113.06,"Submarine","R","Curveball",72.9,2080.61,6.33
"7228",2017,"Michael Ynoa",66.05,"Three-Quarters","R","Curveball",79.52,2506.83,6.58
"7229",2017,"Tyler Duffey",63.47,"Three-Quarters","R","Changeup",83.44,1635.89,6.25
"7230",2017,"Jerry Blevins",73.32,"Side Arm","L","2-Seam Fastball",87.88,2165.83,6.33
"7231",2017,"Carlos Carrasco",61.33,"Three-Quarters","R","4-Seam Fastball",93.82,2261.35,6.33
"7232",2017,"Carlos Carrasco",66.26,"Three-Quarters","R","Changeup",87.92,1485.57,6.33
